gene_id	pathway_id	pathway_name
HORVU.MOREX.r3.7HG0684160	GO:0000126	transcription factor TFIIIB complex
HORVU.MOREX.r3.1HG0084240	GO:0000127	transcription factor TFIIIC complex
HORVU.MOREX.r3.1HG0088990	GO:0000127	transcription factor TFIIIC complex
HORVU.MOREX.r3.1HG0093180	GO:0000127	transcription factor TFIIIC complex
HORVU.MOREX.r3.1HG0093200	GO:0000127	transcription factor TFIIIC complex
HORVU.MOREX.r3.2HG0183750	GO:0000127	transcription factor TFIIIC complex
HORVU.MOREX.r3.3HG0283140	GO:0000127	transcription factor TFIIIC complex
HORVU.MOREX.r3.3HG0283190	GO:0000127	transcription factor TFIIIC complex
HORVU.MOREX.r3.3HG0300870	GO:0000127	transcription factor TFIIIC complex
HORVU.MOREX.r3.3HG0316020	GO:0000127	transcription factor TFIIIC complex
HORVU.MOREX.r3.5HG0424550	GO:0000127	transcription factor TFIIIC complex
HORVU.MOREX.r3.5HG0424900	GO:0000127	transcription factor TFIIIC complex
HORVU.MOREX.r3.5HG0509890	GO:0000127	transcription factor TFIIIC complex
HORVU.MOREX.r3.6HG0596980	GO:0000127	transcription factor TFIIIC complex
HORVU.MOREX.r3.2HG0116610	GO:0000138	Golgi trans cisterna
HORVU.MOREX.r3.1HG0001540	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0001640	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0001750	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0001790	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0002850	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0005420	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0006400	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0007900	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0008620	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0013800	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0014430	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0016260	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0016730	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0024140	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0024710	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0026750	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0031180	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0031980	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0034380	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0034590	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0040360	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0040400	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0044090	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0053120	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0053630	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0055480	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0056280	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0056780	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0058800	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0059340	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0061390	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0061710	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0064240	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0064540	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0064900	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0066930	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0067020	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0067030	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0069000	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0073250	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0073800	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0074030	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0074120	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0075850	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0077960	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0079630	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0079860	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0081410	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0083170	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0084320	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0084360	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0086590	GO:0000139	Golgi membrane
HORVU.MOREX.r3.1HG0091350	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0095610	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0096910	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0100680	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0107340	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0107820	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0107830	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0108190	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0111640	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0112010	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0115540	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0116610	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0117340	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0117830	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0122210	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0128860	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0130180	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0131500	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0132250	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0134220	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0136550	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0136570	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0136610	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0136670	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0144560	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0145350	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0155650	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0164440	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0168090	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0173990	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0174560	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0175380	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0177520	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0180040	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0180420	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0182000	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0186780	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0186820	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0187440	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0191250	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0191440	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0192630	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0194130	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0196310	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0196920	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0199260	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0201850	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0202290	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0203330	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0203890	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0204350	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0204570	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0207170	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0211880	GO:0000139	Golgi membrane
HORVU.MOREX.r3.2HG0212560	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0218270	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0218330	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0218450	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0220900	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0221000	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0221010	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0221030	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0221180	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0221210	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0221240	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0221430	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0221440	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0221460	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0223500	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0224800	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0231920	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0233310	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0234030	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0239310	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0242770	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0245300	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0249590	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0257130	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0258150	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0258280	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0269070	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0270910	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0274830	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0275060	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0276340	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0276410	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0276430	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0276510	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0279730	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0279880	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0283120	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0284630	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0286250	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0288140	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0291490	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0293100	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0296050	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0298160	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0299540	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0300810	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0301920	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0302140	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0303030	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0303600	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0303900	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0305510	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0307530	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0307560	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0308960	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0309460	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0310550	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0312020	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0312050	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0312140	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0313300	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0313930	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0319760	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0320280	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0320910	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0322580	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0322830	GO:0000139	Golgi membrane
HORVU.MOREX.r3.3HG0324800	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0331250	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0332900	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0332990	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0334870	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0335250	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0337060	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0337110	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0342160	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0343300	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0343780	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0344370	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0347740	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0352710	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0353470	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0357740	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0363780	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0372480	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0377020	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0378650	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0379250	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0379320	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0379960	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0382260	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0382420	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0382550	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0382670	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0383570	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0384780	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0384810	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0385100	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0385330	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0387260	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0393630	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0394090	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0395000	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0397410	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0397870	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0404080	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0405920	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0406980	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0407280	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0407290	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0407300	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0407310	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0410210	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0410440	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0413480	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0413510	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0416190	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0416620	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0417510	GO:0000139	Golgi membrane
HORVU.MOREX.r3.4HG0418610	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0422130	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0424490	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0424520	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0424650	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0425710	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0427690	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0428010	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0428120	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0432640	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0438390	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0440130	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0441490	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0444030	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0444460	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0445690	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0445980	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0455440	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0456900	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0459290	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0459700	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0460060	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0461430	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0463670	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0464370	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0465400	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0465850	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0467740	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0469820	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0477380	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0478860	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0481580	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0481600	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0484170	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0484260	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0485940	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0488950	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0489550	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0495860	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0497820	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0498770	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0505110	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0508290	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0513440	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0516230	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0517450	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0521630	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0521840	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0525360	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0525430	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0525440	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0526760	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0526810	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0530750	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0533730	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0533740	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0533780	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0535930	GO:0000139	Golgi membrane
HORVU.MOREX.r3.5HG0536550	GO:0000139	Golgi membrane
HORVU.MOREX.r3.6HG0541510	GO:0000139	Golgi membrane
HORVU.MOREX.r3.6HG0546690	GO:0000139	Golgi membrane
HORVU.MOREX.r3.6HG0547370	GO:0000139	Golgi membrane
HORVU.MOREX.r3.6HG0552020	GO:0000139	Golgi membrane
HORVU.MOREX.r3.6HG0553270	GO:0000139	Golgi membrane
HORVU.MOREX.r3.6HG0553280	GO:0000139	Golgi membrane
HORVU.MOREX.r3.6HG0553290	GO:0000139	Golgi membrane
HORVU.MOREX.r3.6HG0554700	GO:0000139	Golgi membrane
HORVU.MOREX.r3.6HG0554710	GO:0000139	Golgi membrane
HORVU.MOREX.r3.6HG0555740	GO:0000139	Golgi membrane
HORVU.MOREX.r3.6HG0556240	GO:0000139	Golgi membrane
HORVU.MOREX.r3.6HG0564530	GO:0000139	Golgi membrane
HORVU.MOREX.r3.6HG0566220	GO:0000139	Golgi membrane
HORVU.MOREX.r3.6HG0568130	GO:0000139	Golgi membrane
HORVU.MOREX.r3.6HG0570640	GO:0000139	Golgi membrane
HORVU.MOREX.r3.6HG0573850	GO:0000139	Golgi membrane
HORVU.MOREX.r3.6HG0574510	GO:0000139	Golgi membrane
HORVU.MOREX.r3.6HG0575690	GO:0000139	Golgi membrane
HORVU.MOREX.r3.6HG0576880	GO:0000139	Golgi membrane
HORVU.MOREX.r3.6HG0581020	GO:0000139	Golgi membrane
HORVU.MOREX.r3.6HG0587140	GO:0000139	Golgi membrane
HORVU.MOREX.r3.6HG0587730	GO:0000139	Golgi membrane
HORVU.MOREX.r3.6HG0588950	GO:0000139	Golgi membrane
HORVU.MOREX.r3.6HG0589580	GO:0000139	Golgi membrane
HORVU.MOREX.r3.6HG0592330	GO:0000139	Golgi membrane
HORVU.MOREX.r3.6HG0592620	GO:0000139	Golgi membrane
HORVU.MOREX.r3.6HG0597670	GO:0000139	Golgi membrane
HORVU.MOREX.r3.6HG0604860	GO:0000139	Golgi membrane
HORVU.MOREX.r3.6HG0605750	GO:0000139	Golgi membrane
HORVU.MOREX.r3.6HG0610740	GO:0000139	Golgi membrane
HORVU.MOREX.r3.6HG0610760	GO:0000139	Golgi membrane
HORVU.MOREX.r3.6HG0610770	GO:0000139	Golgi membrane
HORVU.MOREX.r3.6HG0611060	GO:0000139	Golgi membrane
HORVU.MOREX.r3.6HG0611780	GO:0000139	Golgi membrane
HORVU.MOREX.r3.6HG0611820	GO:0000139	Golgi membrane
HORVU.MOREX.r3.6HG0615220	GO:0000139	Golgi membrane
HORVU.MOREX.r3.6HG0615730	GO:0000139	Golgi membrane
HORVU.MOREX.r3.6HG0618100	GO:0000139	Golgi membrane
HORVU.MOREX.r3.6HG0621930	GO:0000139	Golgi membrane
HORVU.MOREX.r3.6HG0622040	GO:0000139	Golgi membrane
HORVU.MOREX.r3.6HG0624650	GO:0000139	Golgi membrane
HORVU.MOREX.r3.6HG0624730	GO:0000139	Golgi membrane
HORVU.MOREX.r3.6HG0630510	GO:0000139	Golgi membrane
HORVU.MOREX.r3.6HG0634090	GO:0000139	Golgi membrane
HORVU.MOREX.r3.6HG0634100	GO:0000139	Golgi membrane
HORVU.MOREX.r3.6HG0634130	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0635820	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0638850	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0648880	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0650870	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0651120	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0651820	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0654060	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0655200	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0657420	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0657430	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0660530	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0663150	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0665940	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0666340	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0666610	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0666660	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0667160	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0667240	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0667260	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0667280	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0667340	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0667360	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0668450	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0668760	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0671460	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0671470	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0671490	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0677450	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0677480	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0677510	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0677570	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0677580	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0677820	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0677940	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0677960	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0679180	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0691980	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0693010	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0694090	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0695500	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0698110	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0698420	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0702500	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0702790	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0704450	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0707860	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0709060	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0711200	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0714930	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0716900	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0718110	GO:0000139	Golgi membrane
HORVU.MOREX.r3.7HG0719320	GO:0000139	Golgi membrane
