gene_id	gene_name	description
HORVU.MOREX.r3.5HG0425050	NA	NA
HORVU.MOREX.r3.5HG0473100	NA	NA
HORVU.MOREX.r3.2HG0193540	NA	NA
HORVU.MOREX.r3.3HG0234500	NA	NA
HORVU.MOREX.r3.1HG0000950	NA	NA
HORVU.MOREX.r3.6HG0538650	NA	NA
HORVU.MOREX.r3.3HG0299760	NA	NA
HORVU.MOREX.r3.4HG0372510	NA	NA
HORVU.MOREX.r3.3HG0243490	NA	NA
HORVU.MOREX.r3.UnG0809320	NA	NA
HORVU.MOREX.r3.5HG0495160	NA	NA
HORVU.MOREX.r3.2HG0171990	NA	NA
HORVU.MOREX.r3.4HG0333750	NA	NA
HORVU.MOREX.r3.7HG0680070	NA	NA
HORVU.MOREX.r3.1HG0064870	NA	NA
HORVU.MOREX.r3.6HG0570900	NA	NA
HORVU.MOREX.r3.3HG0304940	NA	NA
HORVU.MOREX.r3.2HG0140170	NA	NA
HORVU.MOREX.r3.2HG0204170	NA	NA
HORVU.MOREX.r3.2HG0127010	NA	NA
HORVU.MOREX.r3.2HG0104100	NA	NA
HORVU.MOREX.r3.6HG0623320	NA	NA
HORVU.MOREX.r3.7HG0663320	NA	NA
HORVU.MOREX.r3.1HG0066710	NA	NA
HORVU.MOREX.r3.5HG0421580	NA	NA
HORVU.MOREX.r3.2HG0159290	NA	NA
HORVU.MOREX.r3.3HG0271530	NA	NA
HORVU.MOREX.r3.5HG0430840	NA	NA
HORVU.MOREX.r3.1HG0056260	NA	NA
HORVU.MOREX.r3.4HG0398130	NA	NA
HORVU.MOREX.r3.3HG0231240	NA	NA
HORVU.MOREX.r3.6HG0560980	NA	NA
HORVU.MOREX.r3.7HG0748540	NA	NA
HORVU.MOREX.r3.7HG0706210	NA	NA
HORVU.MOREX.r3.2HG0178940	NA	NA
HORVU.MOREX.r3.7HG0670080	NA	NA
HORVU.MOREX.r3.1HG0067850	NA	NA
HORVU.MOREX.r3.7HG0641710	NA	NA
HORVU.MOREX.r3.6HG0542390	NA	NA
HORVU.MOREX.r3.7HG0723010	NA	NA
HORVU.MOREX.r3.4HG0338750	NA	NA
HORVU.MOREX.r3.2HG0164470	NA	NA
HORVU.MOREX.r3.1HG0059870	NA	NA
HORVU.MOREX.r3.7HG0680120	NA	NA
HORVU.MOREX.r3.1HG0084110	NA	NA
HORVU.MOREX.r3.6HG0605360	NA	NA
HORVU.MOREX.r3.7HG0726040	NA	NA
HORVU.MOREX.r3.5HG0522440	NA	NA
HORVU.MOREX.r3.6HG0598480	NA	NA
HORVU.MOREX.r3.1HG0037890	NA	NA
HORVU.MOREX.r3.7HG0645110	NA	NA
HORVU.MOREX.r3.1HG0065880	NA	NA
HORVU.MOREX.r3.5HG0500130	NA	NA
HORVU.MOREX.r3.3HG0293090	NA	NA
HORVU.MOREX.r3.7HG0739180	NA	NA
HORVU.MOREX.r3.3HG0221100	NA	NA
HORVU.MOREX.r3.1HG0091590	NA	NA
HORVU.MOREX.r3.7HG0722420	NA	NA
HORVU.MOREX.r3.2HG0200860	NA	NA
HORVU.MOREX.r3.7HG0721880	NA	NA
HORVU.MOREX.r3.4HG0380510	NA	NA
HORVU.MOREX.r3.4HG0384450	NA	NA
HORVU.MOREX.r3.3HG0292100	NA	NA
HORVU.MOREX.r3.6HG0545080	NA	NA
HORVU.MOREX.r3.7HG0717180	NA	NA
HORVU.MOREX.r3.7HG0640150	NA	NA
HORVU.MOREX.r3.3HG0256580	NA	NA
HORVU.MOREX.r3.4HG0394390	NA	NA
HORVU.MOREX.r3.6HG0601950	NA	NA
HORVU.MOREX.r3.5HG0517960	NA	NA
HORVU.MOREX.r3.4HG0356500	NA	NA
HORVU.MOREX.r3.UnG0780320	infA	translation initiation factor 1 [Source:NCBI gene (formerly Entrezgene);Acc:4525109]
HORVU.MOREX.r3.7HG0703940	NA	NA
HORVU.MOREX.r3.1HG0076530	PFK	NA
HORVU.MOREX.r3.3HG0327890	NA	NA
HORVU.MOREX.r3.5HG0428330	NA	NA
HORVU.MOREX.r3.1HG0039210	NA	NA
HORVU.MOREX.r3.7HG0732770	NA	NA
HORVU.MOREX.r3.UnG0755130	ndhF	NADH dehydrogenase subunit 5 [Source:NCBI gene (formerly Entrezgene);Acc:4525163]
HORVU.MOREX.r3.2HG0201730	NA	NA
HORVU.MOREX.r3.3HG0327120	NA	NA
HORVU.MOREX.r3.5HG0485300	NA	NA
HORVU.MOREX.r3.7HG0643430	NA	NA
HORVU.MOREX.r3.1HG0067610	NA	NA
HORVU.MOREX.r3.1HG0072510	NA	NA
HORVU.MOREX.r3.7HG0734210	NA	NA
HORVU.MOREX.r3.2HG0121120	NA	NA
HORVU.MOREX.r3.4HG0379060	NA	NA
HORVU.MOREX.r3.2HG0097010	NA	NA
HORVU.MOREX.r3.6HG0561100	NA	NA
HORVU.MOREX.r3.4HG0340710	NA	NA
HORVU.MOREX.r3.2HG0188130	NA	NA
HORVU.MOREX.r3.4HG0367110	NA	NA
HORVU.MOREX.r3.2HG0194460	NA	NA
HORVU.MOREX.r3.2HG0128360	NA	NA
HORVU.MOREX.r3.6HG0604000	NA	NA
HORVU.MOREX.r3.4HG0358490	NA	NA
HORVU.MOREX.r3.7HG0663610	NA	NA
HORVU.MOREX.r3.7HG0723940	NA	NA
HORVU.MOREX.r3.2HG0208630	NA	NA
HORVU.MOREX.r3.4HG0382030	NA	NA
HORVU.MOREX.r3.4HG0397460	NA	NA
HORVU.MOREX.r3.2HG0136550	NA	NA
HORVU.MOREX.r3.4HG0338300	NA	NA
HORVU.MOREX.r3.2HG0104730	NA	NA
HORVU.MOREX.r3.6HG0540430	NA	NA
HORVU.MOREX.r3.5HG0495840	NA	NA
HORVU.MOREX.r3.2HG0134200	NA	NA
HORVU.MOREX.r3.6HG0546110	NA	NA
HORVU.MOREX.r3.6HG0551510	NA	NA
HORVU.MOREX.r3.2HG0118490	NA	NA
HORVU.MOREX.r3.3HG0312200	NA	NA
HORVU.MOREX.r3.1HG0080160	NA	NA
HORVU.MOREX.r3.3HG0298700	NA	NA
HORVU.MOREX.r3.6HG0550980	NA	NA
HORVU.MOREX.r3.4HG0366460	NA	NA
HORVU.MOREX.r3.1HG0008910	NA	NA
HORVU.MOREX.r3.5HG0484180	NA	NA
HORVU.MOREX.r3.5HG0460680	NA	NA
HORVU.MOREX.r3.6HG0578510	NA	NA
HORVU.MOREX.r3.3HG0298030	NA	NA
HORVU.MOREX.r3.5HG0522140	NA	NA
HORVU.MOREX.r3.3HG0234880	NA	NA
HORVU.MOREX.r3.6HG0632840	NA	NA
HORVU.MOREX.r3.3HG0287690	NA	NA
HORVU.MOREX.r3.3HG0295610	NA	NA
HORVU.MOREX.r3.5HG0419930	NA	NA
HORVU.MOREX.r3.7HG0707110	NA	NA
HORVU.MOREX.r3.7HG0691750	NA	NA
HORVU.MOREX.r3.2HG0168700	NA	NA
HORVU.MOREX.r3.6HG0614940	NA	NA
HORVU.MOREX.r3.4HG0358980	NA	NA
HORVU.MOREX.r3.4HG0334440	NA	NA
HORVU.MOREX.r3.2HG0210430	NA	NA
HORVU.MOREX.r3.1HG0033380	NA	NA
HORVU.MOREX.r3.7HG0736730	NA	NA
HORVU.MOREX.r3.2HG0166740	NA	NA
HORVU.MOREX.r3.3HG0322740	NA	NA
HORVU.MOREX.r3.3HG0253310	NA	NA
HORVU.MOREX.r3.7HG0751440	NA	NA
HORVU.MOREX.r3.7HG0692170	NA	NA
HORVU.MOREX.r3.7HG0699900	NA	NA
HORVU.MOREX.r3.5HG0496490	NA	NA
HORVU.MOREX.r3.2HG0136030	NA	NA
HORVU.MOREX.r3.4HG0392290	NA	NA
HORVU.MOREX.r3.2HG0199850	NA	NA
HORVU.MOREX.r3.3HG0235000	NA	NA
HORVU.MOREX.r3.6HG0604810	NA	NA
HORVU.MOREX.r3.1HG0004990	NA	NA
HORVU.MOREX.r3.4HG0347170	NA	NA
HORVU.MOREX.r3.5HG0445050	NA	NA
HORVU.MOREX.r3.4HG0387220	NA	NA
HORVU.MOREX.r3.1HG0021360	NA	NA
HORVU.MOREX.r3.5HG0534550	NA	NA
HORVU.MOREX.r3.3HG0248210	NA	NA
HORVU.MOREX.r3.5HG0450670	NA	NA
HORVU.MOREX.r3.7HG0720830	NA	NA
HORVU.MOREX.r3.7HG0691440	NA	NA
HORVU.MOREX.r3.7HG0714400	NA	NA
HORVU.MOREX.r3.7HG0727500	NA	NA
HORVU.MOREX.r3.2HG0196950	NA	NA
HORVU.MOREX.r3.3HG0296050	NA	NA
HORVU.MOREX.r3.3HG0303980	NA	NA
HORVU.MOREX.r3.3HG0300890	NA	NA
HORVU.MOREX.r3.5HG0448590	NA	NA
HORVU.MOREX.r3.UnG0754330	NA	NA
HORVU.MOREX.r3.4HG0340240	NA	NA
HORVU.MOREX.r3.1HG0023920	NA	NA
HORVU.MOREX.r3.6HG0632990	NA	NA
HORVU.MOREX.r3.5HG0458760	NA	NA
HORVU.MOREX.r3.7HG0680680	NA	NA
HORVU.MOREX.r3.1HG0049770	NA	NA
HORVU.MOREX.r3.5HG0510440	NA	NA
HORVU.MOREX.r3.3HG0319320	NA	NA
HORVU.MOREX.r3.4HG0408270	NA	NA
HORVU.MOREX.r3.5HG0512430	NA	NA
HORVU.MOREX.r3.5HG0463770	NA	NA
HORVU.MOREX.r3.1HG0022400	NA	NA
HORVU.MOREX.r3.4HG0347050	NA	NA
HORVU.MOREX.r3.4HG0340370	NA	NA
HORVU.MOREX.r3.1HG0041570	NA	NA
HORVU.MOREX.r3.4HG0337800	NA	NA
HORVU.MOREX.r3.5HG0448120	NA	NA
HORVU.MOREX.r3.5HG0421070	NA	NA
HORVU.MOREX.r3.3HG0288420	NA	NA
HORVU.MOREX.r3.5HG0530290	NA	NA
HORVU.MOREX.r3.6HG0632090	NA	NA
HORVU.MOREX.r3.5HG0519530	NA	NA
HORVU.MOREX.r3.5HG0526960	NA	NA
HORVU.MOREX.r3.1HG0046150	NA	NA
HORVU.MOREX.r3.1HG0036490	NA	NA
HORVU.MOREX.r3.3HG0225210	NA	NA
HORVU.MOREX.r3.2HG0204960	NA	NA
HORVU.MOREX.r3.2HG0109930	NA	NA
HORVU.MOREX.r3.4HG0368750	NA	NA
HORVU.MOREX.r3.2HG0105550	NA	NA
HORVU.MOREX.r3.5HG0494610	NA	NA
HORVU.MOREX.r3.1HG0067830	NA	NA
HORVU.MOREX.r3.2HG0213020	NA	NA
HORVU.MOREX.r3.2HG0124770	NA	NA
HORVU.MOREX.r3.3HG0284170	NA	NA
HORVU.MOREX.r3.2HG0215570	NA	NA
HORVU.MOREX.r3.3HG0290340	NA	NA
HORVU.MOREX.r3.2HG0128920	NA	NA
HORVU.MOREX.r3.5HG0480150	NA	NA
HORVU.MOREX.r3.7HG0644460	NA	NA
HORVU.MOREX.r3.7HG0688690	NA	NA
HORVU.MOREX.r3.4HG0336400	NA	NA
HORVU.MOREX.r3.4HG0339560	NA	NA
HORVU.MOREX.r3.4HG0349290	NA	NA
HORVU.MOREX.r3.1HG0045900	NA	NA
HORVU.MOREX.r3.3HG0235830	NA	NA
HORVU.MOREX.r3.4HG0342510	NA	NA
HORVU.MOREX.r3.3HG0295250	NA	NA
HORVU.MOREX.r3.6HG0630120	NA	NA
HORVU.MOREX.r3.6HG0617110	NA	NA
HORVU.MOREX.r3.2HG0157260	NA	NA
HORVU.MOREX.r3.7HG0746520	NA	NA
HORVU.MOREX.r3.2HG0113880	NA	NA
HORVU.MOREX.r3.4HG0346530	NA	NA
HORVU.MOREX.r3.7HG0703730	NA	NA
HORVU.MOREX.r3.7HG0664290	NA	NA
HORVU.MOREX.r3.5HG0424150	NA	NA
HORVU.MOREX.r3.5HG0460570	NA	NA
HORVU.MOREX.r3.3HG0319780	NA	NA
HORVU.MOREX.r3.7HG0658900	NA	NA
HORVU.MOREX.r3.3HG0304780	NA	NA
HORVU.MOREX.r3.2HG0096820	NA	NA
HORVU.MOREX.r3.3HG0289210	NA	NA
HORVU.MOREX.r3.2HG0215550	NA	NA
HORVU.MOREX.r3.2HG0152160	NA	NA
HORVU.MOREX.r3.5HG0484590	NA	NA
HORVU.MOREX.r3.2HG0133530	NA	NA
HORVU.MOREX.r3.4HG0412730	NA	NA
HORVU.MOREX.r3.3HG0219790	NA	NA
HORVU.MOREX.r3.6HG0550740	NA	NA
HORVU.MOREX.r3.4HG0363910	NA	NA
HORVU.MOREX.r3.5HG0484870	NA	NA
HORVU.MOREX.r3.1HG0075320	NA	NA
HORVU.MOREX.r3.1HG0010330	NA	NA
HORVU.MOREX.r3.1HG0061050	NA	NA
HORVU.MOREX.r3.5HG0494290	NA	NA
HORVU.MOREX.r3.3HG0309330	NA	NA
HORVU.MOREX.r3.1HG0070070	NA	NA
HORVU.MOREX.r3.1HG0004380	NA	NA
HORVU.MOREX.r3.5HG0534450	NA	NA
HORVU.MOREX.r3.4HG0346780	NA	NA
HORVU.MOREX.r3.6HG0540650	NA	NA
HORVU.MOREX.r3.5HG0463670	NA	NA
HORVU.MOREX.r3.6HG0627650	NA	NA
HORVU.MOREX.r3.1HG0012340	NA	NA
HORVU.MOREX.r3.2HG0151600	NA	NA
HORVU.MOREX.r3.2HG0111150	NA	NA
HORVU.MOREX.r3.2HG0194770	NA	NA
HORVU.MOREX.r3.3HG0327130	NA	NA
HORVU.MOREX.r3.3HG0325210	NA	NA
HORVU.MOREX.r3.1HG0017340	NA	NA
HORVU.MOREX.r3.7HG0730350	NA	NA
HORVU.MOREX.r3.6HG0609030	NA	NA
HORVU.MOREX.r3.6HG0543200	NA	NA
HORVU.MOREX.r3.3HG0251640	NA	NA
HORVU.MOREX.r3.1HG0076930	NA	NA
HORVU.MOREX.r3.6HG0624690	NA	NA
HORVU.MOREX.r3.UnG0761020	atp8	NA
HORVU.MOREX.r3.1HG0042440	NA	NA
HORVU.MOREX.r3.5HG0489660	NA	NA
HORVU.MOREX.r3.5HG0482090	NA	NA
HORVU.MOREX.r3.3HG0299690	NA	NA
HORVU.MOREX.r3.7HG0699820	NA	NA
HORVU.MOREX.r3.4HG0347830	NA	NA
HORVU.MOREX.r3.4HG0356150	NA	NA
HORVU.MOREX.r3.3HG0316940	NA	NA
HORVU.MOREX.r3.3HG0247980	NA	NA
HORVU.MOREX.r3.7HG0642360	NA	NA
HORVU.MOREX.r3.4HG0338670	NA	NA
HORVU.MOREX.r3.6HG0615110	NA	NA
HORVU.MOREX.r3.5HG0533050	NA	NA
HORVU.MOREX.r3.5HG0477120	NA	NA
HORVU.MOREX.r3.5HG0508050	NA	NA
HORVU.MOREX.r3.5HG0529860	NA	NA
HORVU.MOREX.r3.5HG0536810	NA	NA
HORVU.MOREX.r3.3HG0237380	NA	NA
HORVU.MOREX.r3.1HG0060080	NA	NA
HORVU.MOREX.r3.6HG0631600	NA	NA
HORVU.MOREX.r3.3HG0269900	NA	NA
HORVU.MOREX.r3.7HG0703680	NA	NA
HORVU.MOREX.r3.2HG0151770	NA	NA
HORVU.MOREX.r3.3HG0240430	NA	NA
HORVU.MOREX.r3.5HG0520090	NA	NA
HORVU.MOREX.r3.3HG0280610	NA	NA
HORVU.MOREX.r3.2HG0096540	NA	NA
HORVU.MOREX.r3.2HG0189440	NA	NA
HORVU.MOREX.r3.1HG0093960	NA	NA
HORVU.MOREX.r3.1HG0093220	NA	NA
HORVU.MOREX.r3.3HG0235280	NA	NA
HORVU.MOREX.r3.6HG0596840	NA	NA
HORVU.MOREX.r3.4HG0397390	NA	NA
HORVU.MOREX.r3.4HG0391220	NA	NA
HORVU.MOREX.r3.7HG0657390	NA	NA
HORVU.MOREX.r3.6HG0599250	NA	NA
HORVU.MOREX.r3.7HG0653600	NA	NA
HORVU.MOREX.r3.6HG0573620	NA	NA
HORVU.MOREX.r3.2HG0194630	NA	NA
HORVU.MOREX.r3.UnG0764740	ndhD	NADH dehydrogenase subunit 4 [Source:NCBI gene (formerly Entrezgene);Acc:4525167]
HORVU.MOREX.r3.3HG0226820	NA	NA
HORVU.MOREX.r3.6HG0590970	NA	NA
HORVU.MOREX.r3.3HG0272500	NA	NA
HORVU.MOREX.r3.6HG0550500	NA	NA
HORVU.MOREX.r3.2HG0209910	NA	NA
HORVU.MOREX.r3.7HG0660510	NA	NA
HORVU.MOREX.r3.UnG0793330	NA	NA
HORVU.MOREX.r3.6HG0581190	NA	NA
HORVU.MOREX.r3.1HG0019140	NA	NA
HORVU.MOREX.r3.1HG0094870	NA	NA
HORVU.MOREX.r3.7HG0634910	NA	NA
HORVU.MOREX.r3.5HG0536050	NA	NA
HORVU.MOREX.r3.6HG0607170	NA	NA
HORVU.MOREX.r3.2HG0155470	NA	NA
HORVU.MOREX.r3.4HG0394350	NA	NA
HORVU.MOREX.r3.2HG0190710	NA	NA
HORVU.MOREX.r3.5HG0493280	NA	NA
HORVU.MOREX.r3.2HG0154600	NA	NA
HORVU.MOREX.r3.2HG0113230	NA	NA
HORVU.MOREX.r3.UnG0803710	NA	NA
HORVU.MOREX.r3.4HG0399750	NA	NA
HORVU.MOREX.r3.5HG0503130	NA	NA
HORVU.MOREX.r3.4HG0412270	NA	NA
HORVU.MOREX.r3.3HG0266690	NA	NA
HORVU.MOREX.r3.6HG0632790	NA	NA
HORVU.MOREX.r3.2HG0214080	NA	NA
HORVU.MOREX.r3.5HG0497360	NA	NA
HORVU.MOREX.r3.3HG0326890	NA	NA
HORVU.MOREX.r3.1HG0023640	NA	NA
HORVU.MOREX.r3.5HG0496610	NA	NA
HORVU.MOREX.r3.2HG0132220	NA	NA
HORVU.MOREX.r3.6HG0622930	NA	NA
HORVU.MOREX.r3.6HG0549520	NA	NA
HORVU.MOREX.r3.3HG0271370	NA	NA
HORVU.MOREX.r3.2HG0096350	NA	NA
HORVU.MOREX.r3.3HG0273390	NA	NA
HORVU.MOREX.r3.4HG0413400	NA	NA
HORVU.MOREX.r3.3HG0303660	NA	NA
HORVU.MOREX.r3.7HG0736800	NA	NA
HORVU.MOREX.r3.7HG0637070	NA	NA
HORVU.MOREX.r3.7HG0738130	NA	NA
HORVU.MOREX.r3.5HG0511680	NA	NA
HORVU.MOREX.r3.7HG0723600	NA	NA
HORVU.MOREX.r3.6HG0556980	NA	NA
HORVU.MOREX.r3.5HG0505300	NA	NA
HORVU.MOREX.r3.3HG0299670	NA	NA
HORVU.MOREX.r3.1HG0069100	NA	NA
HORVU.MOREX.r3.7HG0724030	NA	NA
HORVU.MOREX.r3.2HG0189670	HvTIP2	NA
HORVU.MOREX.r3.2HG0096440	NA	NA
HORVU.MOREX.r3.7HG0653010	NA	NA
HORVU.MOREX.r3.2HG0204690	NA	NA
HORVU.MOREX.r3.1HG0093160	NA	NA
HORVU.MOREX.r3.7HG0682690	NA	NA
HORVU.MOREX.r3.5HG0517210	NA	NA
HORVU.MOREX.r3.1HG0040850	NA	NA
HORVU.MOREX.r3.1HG0089980	NA	NA
HORVU.MOREX.r3.4HG0406180	NA	NA
HORVU.MOREX.r3.5HG0441680	NA	NA
HORVU.MOREX.r3.1HG0091130	NA	NA
HORVU.MOREX.r3.7HG0684830	NA	NA
HORVU.MOREX.r3.4HG0337170	NA	NA
HORVU.MOREX.r3.3HG0225230	NA	NA
HORVU.MOREX.r3.7HG0680710	NA	NA
HORVU.MOREX.r3.7HG0669960	NA	NA
HORVU.MOREX.r3.2HG0115170	NA	NA
HORVU.MOREX.r3.4HG0406100	NA	NA
HORVU.MOREX.r3.4HG0403290	NA	NA
HORVU.MOREX.r3.4HG0411190	NA	NA
HORVU.MOREX.r3.4HG0401060	NA	NA
HORVU.MOREX.r3.6HG0591690	NA	NA
HORVU.MOREX.r3.3HG0223350	NA	NA
HORVU.MOREX.r3.4HG0395490	NA	NA
HORVU.MOREX.r3.1HG0007950	NA	NA
HORVU.MOREX.r3.5HG0534870	NA	NA
HORVU.MOREX.r3.2HG0181030	NA	NA
HORVU.MOREX.r3.3HG0320830	NA	NA
HORVU.MOREX.r3.7HG0738460	NA	NA
HORVU.MOREX.r3.1HG0052140	NA	NA
HORVU.MOREX.r3.5HG0433780	NA	NA
HORVU.MOREX.r3.1HG0073580	NA	NA
HORVU.MOREX.r3.1HG0095380	NA	NA
HORVU.MOREX.r3.6HG0548630	NA	NA
HORVU.MOREX.r3.3HG0291370	NA	NA
HORVU.MOREX.r3.4HG0390860	NA	NA
HORVU.MOREX.r3.3HG0280880	NA	NA
HORVU.MOREX.r3.7HG0744390	NA	NA
HORVU.MOREX.r3.1HG0009110	NA	NA
HORVU.MOREX.r3.3HG0246180	NA	NA
HORVU.MOREX.r3.7HG0714580	NA	NA
HORVU.MOREX.r3.5HG0478410	NA	NA
HORVU.MOREX.r3.3HG0303690	NA	NA
HORVU.MOREX.r3.3HG0317520	NA	NA
HORVU.MOREX.r3.3HG0240330	NA	NA
HORVU.MOREX.r3.2HG0133630	NA	NA
HORVU.MOREX.r3.2HG0174350	NA	NA
HORVU.MOREX.r3.7HG0652740	NA	NA
HORVU.MOREX.r3.3HG0293910	NA	NA
HORVU.MOREX.r3.2HG0124560	NA	NA
HORVU.MOREX.r3.6HG0573180	NA	NA
HORVU.MOREX.r3.7HG0747380	NA	NA
HORVU.MOREX.r3.3HG0320600	NA	NA
HORVU.MOREX.r3.1HG0067930	NA	NA
HORVU.MOREX.r3.7HG0644190	NA	NA
HORVU.MOREX.r3.7HG0726120	NA	NA
HORVU.MOREX.r3.4HG0408550	NA	NA
HORVU.MOREX.r3.UnG0768700	NA	NA
HORVU.MOREX.r3.1HG0033520	NA	NA
HORVU.MOREX.r3.7HG0657780	NA	NA
HORVU.MOREX.r3.4HG0411010	NA	NA
HORVU.MOREX.r3.3HG0223380	NA	NA
HORVU.MOREX.r3.3HG0304970	NA	NA
HORVU.MOREX.r3.4HG0374600	NA	NA
HORVU.MOREX.r3.7HG0714050	NA	NA
HORVU.MOREX.r3.5HG0436950	NA	NA
HORVU.MOREX.r3.2HG0140480	NA	NA
HORVU.MOREX.r3.3HG0319370	NA	NA
HORVU.MOREX.r3.2HG0140780	NA	NA
HORVU.MOREX.r3.6HG0597750	NA	NA
HORVU.MOREX.r3.5HG0442850	NA	NA
HORVU.MOREX.r3.5HG0468590	NA	NA
HORVU.MOREX.r3.7HG0683160	NA	NA
HORVU.MOREX.r3.5HG0525860	NA	NA
HORVU.MOREX.r3.2HG0177600	NA	NA
HORVU.MOREX.r3.6HG0538790	NA	NA
HORVU.MOREX.r3.2HG0187990	NA	NA
HORVU.MOREX.r3.1HG0093360	NA	NA
HORVU.MOREX.r3.2HG0171090	NA	NA
HORVU.MOREX.r3.5HG0476610	NA	NA
HORVU.MOREX.r3.3HG0253230	NA	NA
HORVU.MOREX.r3.5HG0510460	NA	NA
HORVU.MOREX.r3.6HG0633570	NA	NA
HORVU.MOREX.r3.5HG0499990	NA	NA
HORVU.MOREX.r3.6HG0620320	NA	NA
HORVU.MOREX.r3.3HG0274000	NA	NA
HORVU.MOREX.r3.4HG0408330	NA	NA
HORVU.MOREX.r3.5HG0510470	NA	NA
HORVU.MOREX.r3.2HG0117660	NA	NA
HORVU.MOREX.r3.4HG0379470	NA	NA
HORVU.MOREX.r3.1HG0079020	NA	NA
HORVU.MOREX.r3.3HG0295600	NA	NA
HORVU.MOREX.r3.7HG0641110	NA	NA
HORVU.MOREX.r3.7HG0704000	NA	NA
HORVU.MOREX.r3.2HG0180020	NA	NA
HORVU.MOREX.r3.1HG0006500	NA	NA
HORVU.MOREX.r3.7HG0739280	NA	NA
HORVU.MOREX.r3.1HG0021350	NA	NA
HORVU.MOREX.r3.1HG0005090	NA	NA
HORVU.MOREX.r3.1HG0006610	NA	NA
HORVU.MOREX.r3.5HG0502550	NA	NA
HORVU.MOREX.r3.1HG0069720	NA	NA
HORVU.MOREX.r3.7HG0747330	NA	NA
HORVU.MOREX.r3.4HG0358160	NA	NA
HORVU.MOREX.r3.3HG0232370	NA	NA
HORVU.MOREX.r3.4HG0378760	NA	NA
HORVU.MOREX.r3.6HG0608360	NA	NA
HORVU.MOREX.r3.2HG0122760	NA	NA
HORVU.MOREX.r3.7HG0714310	NA	NA
HORVU.MOREX.r3.3HG0280990	NA	NA
HORVU.MOREX.r3.1HG0090460	NA	NA
HORVU.MOREX.r3.5HG0457370	NA	NA
HORVU.MOREX.r3.7HG0672590	NA	NA
HORVU.MOREX.r3.7HG0741590	NA	NA
HORVU.MOREX.r3.1HG0002060	NA	NA
HORVU.MOREX.r3.7HG0702290	NA	NA
HORVU.MOREX.r3.5HG0491630	NA	NA
HORVU.MOREX.r3.4HG0419140	NA	NA
HORVU.MOREX.r3.1HG0034520	NA	NA
HORVU.MOREX.r3.2HG0156880	NA	NA
HORVU.MOREX.r3.6HG0601160	NA	NA
HORVU.MOREX.r3.7HG0723340	NA	NA
HORVU.MOREX.r3.6HG0626610	NA	NA
HORVU.MOREX.r3.6HG0600010	NA	NA
HORVU.MOREX.r3.3HG0276460	NA	NA
HORVU.MOREX.r3.2HG0109530	NA	NA
HORVU.MOREX.r3.6HG0629170	NA	NA
HORVU.MOREX.r3.6HG0630920	NA	NA
HORVU.MOREX.r3.3HG0238240	NA	NA
HORVU.MOREX.r3.5HG0476440	NA	NA
HORVU.MOREX.r3.2HG0108670	NA	NA
HORVU.MOREX.r3.2HG0195540	NA	NA
HORVU.MOREX.r3.2HG0202590	NA	NA
HORVU.MOREX.r3.4HG0356030	NA	NA
HORVU.MOREX.r3.3HG0284350	NA	NA
HORVU.MOREX.r3.UnG0788460	NA	NA
HORVU.MOREX.r3.7HG0636890	NA	NA
HORVU.MOREX.r3.6HG0568390	NA	NA
HORVU.MOREX.r3.1HG0054650	NA	NA
HORVU.MOREX.r3.3HG0245410	NA	NA
HORVU.MOREX.r3.6HG0575700	NA	NA
HORVU.MOREX.r3.3HG0241880	NA	NA
HORVU.MOREX.r3.5HG0438830	NA	NA
HORVU.MOREX.r3.3HG0305700	NA	NA
HORVU.MOREX.r3.7HG0669420	NA	NA
HORVU.MOREX.r3.5HG0444990	NA	NA
HORVU.MOREX.r3.2HG0153010	NA	NA
HORVU.MOREX.r3.7HG0679820	NA	NA
HORVU.MOREX.r3.4HG0344470	NA	NA
HORVU.MOREX.r3.1HG0077950	NA	NA
HORVU.MOREX.r3.2HG0187120	NA	NA
HORVU.MOREX.r3.3HG0234520	NA	NA
HORVU.MOREX.r3.1HG0042510	NA	NA
HORVU.MOREX.r3.2HG0190350	NA	NA
HORVU.MOREX.r3.3HG0279420	NA	NA
HORVU.MOREX.r3.7HG0687050	NA	NA
HORVU.MOREX.r3.7HG0727220	NA	NA
HORVU.MOREX.r3.6HG0626050	NA	NA
HORVU.MOREX.r3.6HG0598560	NA	NA
HORVU.MOREX.r3.3HG0273430	NA	NA
HORVU.MOREX.r3.6HG0547440	NA	NA
HORVU.MOREX.r3.5HG0427910	NA	NA
HORVU.MOREX.r3.2HG0102020	NA	NA
HORVU.MOREX.r3.3HG0319180	NA	NA
HORVU.MOREX.r3.7HG0653870	NA	NA
HORVU.MOREX.r3.7HG0750600	NA	NA
HORVU.MOREX.r3.1HG0003620	NA	NA
HORVU.MOREX.r3.1HG0084770	NA	NA
HORVU.MOREX.r3.4HG0389510	NA	NA
HORVU.MOREX.r3.1HG0022440	NA	NA
HORVU.MOREX.r3.5HG0494600	NA	NA
HORVU.MOREX.r3.5HG0530260	NA	NA
HORVU.MOREX.r3.3HG0254450	NA	NA
HORVU.MOREX.r3.1HG0092870	NA	NA
HORVU.MOREX.r3.7HG0650940	NA	NA
HORVU.MOREX.r3.1HG0011130	NA	NA
HORVU.MOREX.r3.7HG0697420	NA	NA
HORVU.MOREX.r3.6HG0614080	NA	NA
HORVU.MOREX.r3.6HG0629460	NA	NA
